date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2015-09-03,30,18,0.0,11.6,6,6,59,10:58 PM,11:57 AM,06:26 AM,07:16 PM,5,22,22,23,28,6,33,0.0,1010,30,10,249,20
2015-09-04,33,20,0.0,11.6,7,7,51,11:46 PM,12:59 PM,06:26 AM,07:15 PM,2,25,25,26,23,2,26,0.0,1010,33,10,218,15
2015-09-05,32,20,0.0,11.6,7,7,44,No moonrise,01:58 PM,06:27 AM,07:14 PM,1,25,25,26,20,5,23,0.0,1011,32,10,254,12
2015-09-06,31,23,0.0,11.6,7,7,36,12:36 AM,02:51 PM,06:28 AM,07:12 PM,-1,25,25,26,21,2,18,0.0,1013,31,10,199,13
2015-09-07,34,20,0.0,11.6,7,7,29,01:29 AM,03:41 PM,06:29 AM,07:11 PM,-4,24,24,25,24,1,14,0.0,1012,34,10,270,14
2015-09-08,35,23,0.0,11.6,7,7,21,02:23 AM,04:24 PM,06:29 AM,07:09 PM,-3,28,28,29,19,2,13,0.0,1012,35,10,206,11
2015-09-09,36,25,0.0,11.6,8,8,14,03:18 AM,05:05 PM,06:30 AM,07:08 PM,5,29,29,30,14,3,21,0.0,1011,36,10,216,8
2015-09-10,36,25,0.0,11.6,7,7,6,04:12 AM,05:42 PM,06:31 AM,07:06 PM,8,29,29,30,16,16,26,0.0,1012,36,10,237,10
2015-09-11,38,25,0.0,11.6,8,8,0,05:07 AM,06:15 PM,06:32 AM,07:05 PM,5,29,29,30,23,4,21,0.0,1012,38,10,199,14
2015-09-12,35,24,0.0,11.6,7,7,0,06:01 AM,06:48 PM,06:32 AM,07:03 PM,3,28,28,29,22,19,19,0.0,1013,35,10,258,14
2015-09-13,34,24,0.0,11.6,7,7,0,06:54 AM,07:20 PM,06:33 AM,07:02 PM,4,27,27,28,31,10,24,0.0,1009,34,10,249,20
2015-09-14,30,20,0.0,11.6,6,6,1,07:48 AM,07:51 PM,06:34 AM,07:01 PM,10,24,24,24,35,4,44,0.0,1008,30,10,245,26
2015-09-15,28,18,0.0,11.6,6,6,9,08:41 AM,08:23 PM,06:34 AM,06:59 PM,12,22,22,22,31,19,58,0.0,1010,28,10,238,25
2015-09-16,32,20,0.0,11.6,7,7,16,09:35 AM,08:57 PM,06:35 AM,06:58 PM,4,25,25,26,23,7,32,0.0,1011,32,10,200,16
2015-09-17,31,18,0.0,11.6,6,6,24,10:28 AM,09:33 PM,06:36 AM,06:56 PM,1,23,23,24,23,2,24,0.0,1012,31,10,257,14
2015-09-18,31,18,0.0,11.6,6,6,32,11:23 AM,10:13 PM,06:37 AM,06:55 PM,0,23,23,24,23,1,24,0.0,1012,31,10,253,14
2015-09-19,31,18,0.0,11.6,6,6,39,12:17 PM,10:57 PM,06:37 AM,06:53 PM,1,23,23,24,24,2,26,0.0,1012,31,10,243,15
2015-09-20,35,22,0.0,11.6,7,7,47,01:11 PM,11:46 PM,06:38 AM,06:52 PM,-1,27,27,28,19,14,17,0.0,1011,35,10,222,11
2015-09-21,35,23,0.0,11.6,7,7,54,02:03 PM,No moonset,06:39 AM,06:50 PM,3,27,27,28,28,4,22,0.0,1009,35,10,228,17
2015-09-22,33,22,0.0,11.6,7,7,62,02:54 PM,12:39 AM,06:40 AM,06:49 PM,5,26,26,27,30,5,26,0.0,1011,33,10,267,20
2015-09-23,32,19,0.0,11.6,7,7,69,03:43 PM,01:39 AM,06:40 AM,06:47 PM,1,24,24,25,22,4,22,0.0,1013,32,10,257,12
2015-09-24,36,21,0.0,11.6,7,7,77,04:29 PM,02:42 AM,06:41 AM,06:46 PM,-1,27,27,28,19,2,15,0.0,1012,36,10,178,11
2015-09-25,35,24,0.0,11.6,7,7,84,05:13 PM,03:49 AM,06:42 AM,06:44 PM,2,28,28,29,20,5,18,0.0,1012,35,10,266,11
2015-09-26,34,25,0.0,11.6,7,7,92,05:56 PM,04:58 AM,06:43 AM,06:43 PM,4,27,27,29,22,27,21,0.0,1010,34,10,243,13
2015-09-27,34,21,0.0,10.2,7,7,99,06:37 PM,06:08 AM,06:43 AM,06:42 PM,4,26,26,27,25,30,25,0.0,1009,34,10,259,16
2015-09-28,33,22,0.0,11.6,7,7,100,07:20 PM,07:19 AM,06:44 AM,06:40 PM,2,26,26,26,30,15,23,0.0,1010,33,10,258,18
2015-09-29,33,20,0.0,11.6,7,7,85,08:04 PM,08:29 AM,06:45 AM,06:39 PM,3,24,24,25,26,2,26,0.0,1011,33,10,270,16
2015-09-30,32,19,0.0,11.6,6,6,78,08:50 PM,09:39 AM,06:46 AM,06:37 PM,1,24,24,25,27,0,22,0.0,1011,32,10,279,16
2015-10-01,28,18,0.0,11.6,6,6,75,09:39 PM,10:45 AM,06:46 AM,06:36 PM,4,22,21,22,31,4,33,0.0,1012,28,10,268,21
2015-10-02,25,14,0.0,11.6,5,5,68,10:29 PM,11:48 AM,06:47 AM,06:34 PM,6,19,19,19,21,1,44,0.0,1012,25,10,230,14
2015-10-03,28,16,0.0,11.6,6,6,61,11:23 PM,12:45 PM,06:48 AM,06:33 PM,4,21,20,21,24,1,36,0.0,1003,28,10,242,16
2015-10-04,18,14,0.0,11.6,4,4,53,No moonrise,01:37 PM,06:49 AM,06:32 PM,8,15,16,15,19,39,60,0.9,1003,18,10,243,14
2015-10-05,20,13,0.0,11.6,5,5,46,12:17 AM,02:23 PM,06:50 AM,06:30 PM,6,16,16,16,10,26,51,0.7,1011,20,10,220,8
2015-10-06,23,14,0.0,11.6,5,5,39,01:13 AM,03:05 PM,06:50 AM,06:29 PM,7,18,19,18,15,21,49,0.0,1018,23,10,216,10
2015-10-07,27,16,0.0,11.6,6,6,31,02:07 AM,03:43 PM,06:51 AM,06:27 PM,6,22,22,22,16,9,40,0.0,1018,27,10,214,9
2015-10-08,31,20,0.0,11.6,6,6,24,03:02 AM,04:17 PM,06:52 AM,06:26 PM,5,24,24,25,17,9,30,0.0,1017,31,10,186,10
2015-10-09,32,22,0.0,11.6,7,7,17,03:56 AM,04:50 PM,06:53 AM,06:25 PM,3,26,26,26,16,4,24,0.0,1016,32,10,189,10
2015-10-10,31,21,0.0,11.6,7,7,10,04:49 AM,05:22 PM,06:54 AM,06:23 PM,6,26,26,26,14,3,27,0.0,1015,31,10,123,8
2015-10-11,32,21,0.0,11.6,7,7,2,05:43 AM,05:53 PM,06:55 AM,06:22 PM,6,25,25,26,19,1,30,0.0,1014,32,10,233,10
2015-10-12,32,22,0.0,11.6,7,7,0,06:36 AM,06:25 PM,06:55 AM,06:21 PM,7,26,26,27,19,2,29,0.0,1015,32,10,212,11
2015-10-13,31,23,0.0,11.6,7,7,0,07:30 AM,06:58 PM,06:56 AM,06:19 PM,9,26,26,26,17,7,34,0.0,1017,31,10,223,10
2015-10-14,29,22,0.0,11.6,7,7,5,08:23 AM,07:34 PM,06:57 AM,06:18 PM,7,25,25,25,16,6,32,0.0,1015,29,10,255,9
2015-10-15,27,21,0.0,11.6,6,6,12,09:18 AM,08:12 PM,06:58 AM,06:17 PM,10,24,24,23,19,7,43,0.2,1014,27,10,123,13
2015-10-16,25,19,0.0,11.6,5,5,19,10:12 AM,08:55 PM,06:59 AM,06:16 PM,11,21,22,21,23,22,52,1.2,1013,25,10,77,17
2015-10-17,25,18,0.0,11.1,6,6,27,11:06 AM,09:41 PM,07:00 AM,06:14 PM,10,21,22,21,10,19,50,0.4,1013,25,10,253,7
2015-10-18,23,15,0.0,11.1,5,5,34,11:59 AM,10:32 PM,07:00 AM,06:13 PM,10,19,20,19,27,7,56,0.2,1012,23,10,268,20
2015-10-19,20,13,0.0,11.1,5,5,41,12:49 PM,11:28 PM,07:01 AM,06:12 PM,6,15,16,15,24,12,54,0.0,1013,20,10,287,18
2015-10-20,23,13,0.0,11.1,5,5,48,01:37 PM,No moonset,07:02 AM,06:11 PM,3,17,18,17,25,10,42,0.0,1012,23,10,238,15
2015-10-21,23,15,0.0,11.1,5,5,56,02:22 PM,12:27 AM,07:03 AM,06:09 PM,1,19,19,19,12,5,32,0.0,1013,23,10,233,7
2015-10-22,25,16,0.0,11.0,5,5,63,03:05 PM,01:31 AM,07:04 AM,06:08 PM,1,20,19,20,21,3,31,0.0,1013,25,10,270,13
2015-10-23,17,16,0.0,11.0,5,5,70,03:47 PM,02:36 AM,07:05 AM,06:07 PM,2,16,16,16,17,21,38,0.0,1015,17,10,249,8
2015-10-24,25,13,0.0,11.0,5,5,77,04:27 PM,03:44 AM,07:06 AM,06:06 PM,-2,17,18,17,22,4,32,0.0,1016,25,10,225,13
2015-10-25,25,17,0.0,10.1,6,6,85,05:09 PM,04:53 AM,07:07 AM,06:05 PM,-2,20,20,20,13,28,23,0.0,1014,25,10,188,7
2015-10-26,25,15,0.0,11.0,5,5,92,05:52 PM,06:03 AM,07:08 AM,06:04 PM,-4,19,19,19,18,17,21,0.0,1015,25,10,236,10
2015-10-27,27,14,0.0,10.1,5,5,99,06:36 PM,07:14 AM,07:09 AM,06:03 PM,-8,20,19,20,16,30,15,0.0,1015,27,10,253,9
2015-10-28,23,14,0.0,8.5,4,4,100,07:25 PM,08:23 AM,07:09 AM,06:02 PM,2,18,18,18,33,52,35,0.0,1013,23,10,280,24
2015-10-29,21,12,0.0,10.9,5,5,86,08:16 PM,09:30 AM,07:10 AM,06:01 PM,2,14,16,14,27,4,45,0.0,1011,21,10,305,17
2015-10-30,23,11,0.0,10.9,5,5,79,09:11 PM,10:31 AM,07:11 AM,06:00 PM,-6,16,17,16,18,1,24,0.0,1014,23,10,218,10
2015-10-31,26,14,0.0,8.7,5,5,75,10:06 PM,11:28 AM,07:12 AM,05:59 PM,-4,19,19,19,16,0,23,0.0,1018,26,10,253,9
2015-11-01,28,15,0.0,8.7,5,5,59,11:03 PM,12:18 PM,07:13 AM,05:58 PM,-3,20,19,20,30,0,22,0.0,1016,28,10,280,18
2015-11-02,21,9,0.0,8.7,4,4,52,12:00 AM,01:03 PM,07:14 AM,05:57 PM,1,14,15,14,37,8,41,0.3,1008,21,10,257,26
2015-11-03,14,7,0.0,8.7,3,3,44,No moonrise,01:43 PM,07:15 AM,05:56 PM,1,7,9,7,26,9,57,0.0,1010,14,10,274,20
2015-11-04,12,5,0.0,8.7,3,3,37,12:55 AM,02:18 PM,07:16 AM,05:55 PM,-1,6,8,6,22,14,53,0.1,1015,12,10,297,15
2015-11-05,14,5,0.0,7.1,3,3,29,01:50 AM,02:52 PM,07:17 AM,05:54 PM,-5,8,9,8,9,35,39,0.0,1022,14,10,188,6
2015-11-06,16,6,0.0,8.7,4,4,22,02:43 AM,03:24 PM,07:18 AM,05:53 PM,-8,11,11,11,12,0,26,0.0,1022,16,10,81,7
2015-11-07,17,7,0.0,8.7,4,4,14,03:37 AM,03:55 PM,07:19 AM,05:52 PM,-6,11,11,11,11,1,30,0.0,1020,17,10,67,7
2015-11-08,18,7,0.0,8.7,4,4,6,04:30 AM,04:26 PM,07:20 AM,05:51 PM,-6,12,12,12,14,7,29,0.0,1015,18,10,167,8
2015-11-09,15,8,0.0,8.7,4,4,0,05:24 AM,04:59 PM,07:21 AM,05:51 PM,1,8,11,8,31,15,53,0.0,1014,15,10,257,21
2015-11-10,11,4,0.0,8.7,3,3,0,06:18 AM,05:34 PM,07:22 AM,05:50 PM,-1,4,7,4,32,3,57,0.0,1019,11,10,278,23
2015-11-11,14,3,0.0,8.7,3,3,0,07:13 AM,06:11 PM,07:23 AM,05:49 PM,-6,7,8,7,13,0,40,0.0,1025,14,10,230,8
2015-11-12,16,4,0.0,8.7,3,3,1,08:08 AM,06:53 PM,07:24 AM,05:48 PM,-11,9,10,9,10,0,24,0.0,1021,16,10,97,6
2015-11-13,18,6,0.0,8.7,4,4,8,09:03 AM,07:39 PM,07:25 AM,05:48 PM,-12,11,12,11,11,0,20,0.0,1017,18,10,50,7
2015-11-14,18,7,0.0,8.7,4,4,16,09:56 AM,08:28 PM,07:26 AM,05:47 PM,-11,12,12,12,10,0,19,0.0,1014,18,10,100,6
2015-11-15,15,6,0.0,8.7,3,3,24,10:47 AM,09:23 PM,07:27 AM,05:46 PM,-3,7,10,7,39,4,41,0.0,1010,15,10,253,27
2015-11-16,9,3,0.0,8.7,3,3,31,11:36 AM,10:21 PM,07:28 AM,05:46 PM,-4,1,5,1,34,3,52,0.0,1017,9,10,298,23
2015-11-17,14,3,0.0,7.1,3,3,39,12:21 PM,11:22 PM,07:29 AM,05:45 PM,-9,7,8,7,14,19,32,0.0,1023,14,10,235,8
2015-11-18,18,6,0.0,8.7,4,4,46,01:04 PM,No moonset,07:30 AM,05:45 PM,-5,10,11,10,15,0,32,0.0,1019,18,10,254,8
2015-11-19,20,8,0.0,8.7,4,4,54,01:44 PM,12:24 AM,07:31 AM,05:44 PM,-3,13,13,13,12,0,34,0.0,1018,20,10,232,6
2015-11-20,21,9,0.0,8.7,4,4,61,02:23 PM,01:29 AM,07:32 AM,05:44 PM,-7,14,15,14,14,0,31,0.0,1017,21,10,160,8
2015-11-21,19,11,0.0,8.7,4,4,69,03:03 PM,02:35 AM,07:33 AM,05:43 PM,-1,14,14,14,21,1,37,0.0,1019,19,10,39,12
2015-11-22,19,10,0.0,8.7,4,4,76,03:43 PM,03:42 AM,07:34 AM,05:43 PM,-7,13,13,13,16,1,26,0.0,1017,19,10,78,9
2015-11-23,20,8,0.0,8.7,4,4,84,04:25 PM,04:50 AM,07:35 AM,05:42 PM,-10,13,13,13,19,18,20,0.0,1013,20,10,184,10
2015-11-24,18,9,0.0,8.7,4,4,91,05:11 PM,05:59 AM,07:36 AM,05:42 PM,-2,10,12,10,34,21,41,0.0,1011,18,10,252,22
2015-11-25,9,2,0.0,8.7,3,3,99,06:00 PM,07:07 AM,07:37 AM,05:42 PM,-5,2,6,2,31,11,49,0.0,1011,9,10,268,23
2015-11-26,9,-0,0.0,8.7,2,2,100,06:53 PM,08:12 AM,07:37 AM,05:41 PM,-7,2,4,2,17,6,48,0.0,1017,9,10,109,11
2015-11-27,8,1,0.0,8.7,2,2,86,07:50 PM,09:12 AM,07:38 AM,05:41 PM,-11,2,5,2,20,13,32,0.0,1019,8,10,50,12
2015-11-28,8,1,0.0,8.7,2,2,78,08:48 PM,10:07 AM,07:39 AM,05:41 PM,-10,1,4,1,20,8,38,0.0,1021,8,10,62,12
2015-11-29,8,-1,0.0,8.7,2,2,71,09:46 PM,10:56 AM,07:40 AM,05:41 PM,-11,2,3,2,12,3,35,0.0,1022,8,10,82,7
2015-11-30,9,-1,0.0,7.0,2,2,63,10:43 PM,11:39 AM,07:41 AM,05:40 PM,-14,3,4,3,9,16,28,0.0,1022,9,10,86,6
2015-12-01,12,1,0.0,8.7,3,3,61,11:40 PM,12:17 PM,07:42 AM,05:40 PM,-11,5,6,5,8,11,31,0.0,1022,12,10,85,5
2015-12-02,15,4,0.0,8.7,3,3,54,No moonrise,12:52 PM,07:43 AM,05:40 PM,-9,8,9,8,12,15,28,0.0,1022,15,10,63,7
2015-12-03,9,7,0.0,8.7,3,3,46,12:34 AM,01:25 PM,07:44 AM,05:40 PM,-8,6,7,6,19,5,33,0.0,1019,9,10,92,9
2015-12-04,15,6,0.0,8.7,3,3,39,01:29 AM,01:56 PM,07:45 AM,05:40 PM,1,7,9,7,23,18,59,0.0,1019,15,10,282,14
2015-12-05,15,4,0.0,3.7,2,2,32,02:22 AM,02:27 PM,07:45 AM,05:40 PM,-4,7,9,7,17,52,46,0.0,1026,15,10,73,10
2015-12-06,17,5,0.0,7.0,4,4,25,03:15 AM,02:59 PM,07:46 AM,05:40 PM,-9,10,10,10,11,36,26,0.0,1025,17,10,89,6
2015-12-07,18,6,0.0,8.7,4,4,17,04:09 AM,03:33 PM,07:47 AM,05:40 PM,-6,11,11,11,13,18,30,0.0,1023,18,10,202,7
2015-12-08,20,8,0.0,8.7,4,4,10,05:04 AM,04:09 PM,07:48 AM,05:40 PM,-1,13,13,13,11,24,38,0.0,1020,20,10,231,6
2015-12-09,23,8,0.0,8.7,4,4,3,05:59 AM,04:49 PM,07:49 AM,05:40 PM,-3,13,14,13,21,6,34,0.0,1017,23,10,277,12
2015-12-10,20,9,0.0,8.7,4,4,0,06:55 AM,05:34 PM,07:49 AM,05:40 PM,-2,12,13,12,31,8,39,0.0,1013,20,10,259,20
2015-12-11,10,5,0.0,8.7,3,3,0,07:50 AM,06:23 PM,07:50 AM,05:41 PM,0,3,7,3,38,8,61,0.2,1009,10,10,277,27
2015-12-12,11,2,0.0,8.7,3,3,4,08:43 AM,07:17 PM,07:51 AM,05:41 PM,-2,3,6,3,25,1,58,0.0,1017,11,10,290,15
2015-12-13,16,3,0.0,8.7,3,3,12,09:34 AM,08:15 PM,07:52 AM,05:41 PM,-1,5,8,5,34,16,57,2.8,1015,16,10,267,24
2015-12-14,7,1,0.0,8.7,2,2,19,10:21 AM,09:16 PM,07:52 AM,05:41 PM,-5,-2,3,-2,40,1,55,0.0,1015,7,10,292,29
2015-12-15,7,-2,0.0,8.7,2,2,26,11:05 AM,10:18 PM,07:53 AM,05:42 PM,-8,0,2,0,13,0,51,0.0,1019,7,10,212,7
2015-12-16,8,-2,0.0,7.0,2,2,33,11:46 AM,11:22 PM,07:54 AM,05:42 PM,-11,2,3,2,11,17,36,0.0,1023,8,10,230,6
2015-12-17,10,0,0.0,8.7,3,3,41,12:25 PM,No moonset,07:54 AM,05:42 PM,-8,5,6,5,10,12,40,0.2,1023,10,10,188,7
2015-12-18,11,4,0.0,7.0,2,2,48,01:03 PM,12:26 AM,07:55 AM,05:43 PM,-3,5,7,5,17,49,56,1.1,1019,11,9,217,10
2015-12-19,11,3,0.0,7.0,2,2,55,01:42 PM,01:31 AM,07:55 AM,05:43 PM,-3,5,7,5,19,46,55,1.4,1020,11,10,185,11
2015-12-20,7,4,0.0,8.7,3,3,62,02:21 PM,02:36 AM,07:56 AM,05:44 PM,-3,3,6,3,25,8,57,0.0,1021,7,10,259,16
2015-12-21,14,2,0.0,7.0,3,3,70,03:04 PM,03:43 AM,07:56 AM,05:44 PM,1,5,8,5,26,31,62,0.1,1019,14,10,261,17
2015-12-22,17,9,0.0,7.0,4,4,77,03:50 PM,04:48 AM,07:57 AM,05:44 PM,6,10,12,10,49,30,69,0.1,1007,17,10,261,35
2015-12-23,11,5,0.0,8.7,3,3,84,04:39 PM,05:54 AM,07:57 AM,05:45 PM,1,4,8,4,38,16,62,0.0,1009,11,10,268,26
2015-12-24,10,1,0.0,8.7,3,3,92,05:34 PM,06:55 AM,07:58 AM,05:46 PM,-3,1,5,1,33,6,57,0.0,1014,10,10,269,23
2015-12-25,6,-1,0.0,8.7,2,2,99,06:31 PM,07:53 AM,07:58 AM,05:46 PM,-6,-2,2,-2,28,4,55,0.0,1020,6,10,288,19
2015-12-26,8,-2,0.0,8.7,2,2,100,07:30 PM,08:45 AM,07:59 AM,05:47 PM,-16,-1,3,-1,27,0,28,0.0,1028,8,10,167,16
2015-12-27,6,-2,0.0,8.7,2,2,87,08:28 PM,09:32 AM,07:59 AM,05:47 PM,-13,-0,1,-0,9,2,34,0.0,1024,6,10,102,5
2015-12-28,12,-1,0.0,8.7,3,3,79,09:26 PM,10:13 AM,07:59 AM,05:48 PM,-7,5,6,5,15,11,45,0.0,1021,12,10,153,8
2015-12-29,7,-2,0.0,8.7,2,2,72,10:22 PM,10:50 AM,08:00 AM,05:49 PM,-8,1,3,1,13,2,50,0.0,1018,7,10,214,7
2015-12-30,8,-2,0.0,8.7,2,2,65,11:18 PM,11:25 AM,08:00 AM,05:49 PM,-8,2,3,2,8,0,50,0.0,1023,8,10,132,5
2015-12-31,7,-1,0.0,8.7,2,2,61,No moonrise,11:57 AM,08:00 AM,05:50 PM,-8,0,3,0,19,1,47,0.0,1023,7,10,44,11
2015-12-01,12,1,0.0,8.7,3,3,61,11:40 PM,12:17 PM,07:42 AM,05:40 PM,-11,5,6,5,8,11,31,0.0,1022,12,10,85,5
2015-12-02,15,4,0.0,8.7,3,3,54,No moonrise,12:52 PM,07:43 AM,05:40 PM,-9,8,9,8,12,15,28,0.0,1022,15,10,63,7
2015-12-03,9,7,0.0,8.7,3,3,46,12:34 AM,01:25 PM,07:44 AM,05:40 PM,-8,6,7,6,19,5,33,0.0,1019,9,10,92,9
2015-12-04,15,6,0.0,8.7,3,3,39,01:29 AM,01:56 PM,07:45 AM,05:40 PM,1,7,9,7,23,18,59,0.0,1019,15,10,282,14
2015-12-05,15,4,0.0,3.7,2,2,32,02:22 AM,02:27 PM,07:45 AM,05:40 PM,-4,7,9,7,17,52,46,0.0,1026,15,10,73,10
2015-12-06,17,5,0.0,7.0,4,4,25,03:15 AM,02:59 PM,07:46 AM,05:40 PM,-9,10,10,10,11,36,26,0.0,1025,17,10,89,6
2015-12-07,18,6,0.0,8.7,4,4,17,04:09 AM,03:33 PM,07:47 AM,05:40 PM,-6,11,11,11,13,18,30,0.0,1023,18,10,202,7
2015-12-08,20,8,0.0,8.7,4,4,10,05:04 AM,04:09 PM,07:48 AM,05:40 PM,-1,13,13,13,11,24,38,0.0,1020,20,10,231,6
2015-12-09,23,8,0.0,8.7,4,4,3,05:59 AM,04:49 PM,07:49 AM,05:40 PM,-3,13,14,13,21,6,34,0.0,1017,23,10,277,12
2015-12-10,20,9,0.0,8.7,4,4,0,06:55 AM,05:34 PM,07:49 AM,05:40 PM,-2,12,13,12,31,8,39,0.0,1013,20,10,259,20
2015-12-11,10,5,0.0,8.7,3,3,0,07:50 AM,06:23 PM,07:50 AM,05:41 PM,0,3,7,3,38,8,61,0.2,1009,10,10,277,27
2015-12-12,11,2,0.0,8.7,3,3,4,08:43 AM,07:17 PM,07:51 AM,05:41 PM,-2,3,6,3,25,1,58,0.0,1017,11,10,290,15
2015-12-13,16,3,0.0,8.7,3,3,12,09:34 AM,08:15 PM,07:52 AM,05:41 PM,-1,5,8,5,34,16,57,2.8,1015,16,10,267,24
2015-12-14,7,1,0.0,8.7,2,2,19,10:21 AM,09:16 PM,07:52 AM,05:41 PM,-5,-2,3,-2,40,1,55,0.0,1015,7,10,292,29
2015-12-15,7,-2,0.0,8.7,2,2,26,11:05 AM,10:18 PM,07:53 AM,05:42 PM,-8,0,2,0,13,0,51,0.0,1019,7,10,212,7
2015-12-16,8,-2,0.0,7.0,2,2,33,11:46 AM,11:22 PM,07:54 AM,05:42 PM,-11,2,3,2,11,17,36,0.0,1023,8,10,230,6
2015-12-17,10,0,0.0,8.7,3,3,41,12:25 PM,No moonset,07:54 AM,05:42 PM,-8,5,6,5,10,12,40,0.2,1023,10,10,188,7
2015-12-18,11,4,0.0,7.0,2,2,48,01:03 PM,12:26 AM,07:55 AM,05:43 PM,-3,5,7,5,17,49,56,1.1,1019,11,9,217,10
2015-12-19,11,3,0.0,7.0,2,2,55,01:42 PM,01:31 AM,07:55 AM,05:43 PM,-3,5,7,5,19,46,55,1.4,1020,11,10,185,11
2015-12-20,7,4,0.0,8.7,3,3,62,02:21 PM,02:36 AM,07:56 AM,05:44 PM,-3,3,6,3,25,8,57,0.0,1021,7,10,259,16
2015-12-21,14,2,0.0,7.0,3,3,70,03:04 PM,03:43 AM,07:56 AM,05:44 PM,1,5,8,5,26,31,62,0.1,1019,14,10,261,17
2015-12-22,17,9,0.0,7.0,4,4,77,03:50 PM,04:48 AM,07:57 AM,05:44 PM,6,10,12,10,49,30,69,0.1,1007,17,10,261,35
2015-12-23,11,5,0.0,8.7,3,3,84,04:39 PM,05:54 AM,07:57 AM,05:45 PM,1,4,8,4,38,16,62,0.0,1009,11,10,268,26
2015-12-24,10,1,0.0,8.7,3,3,92,05:34 PM,06:55 AM,07:58 AM,05:46 PM,-3,1,5,1,33,6,57,0.0,1014,10,10,269,23
2015-12-25,6,-1,0.0,8.7,2,2,99,06:31 PM,07:53 AM,07:58 AM,05:46 PM,-6,-2,2,-2,28,4,55,0.0,1020,6,10,288,19
2015-12-26,8,-2,0.0,8.7,2,2,100,07:30 PM,08:45 AM,07:59 AM,05:47 PM,-16,-1,3,-1,27,0,28,0.0,1028,8,10,167,16
2015-12-27,6,-2,0.0,8.7,2,2,87,08:28 PM,09:32 AM,07:59 AM,05:47 PM,-13,-0,1,-0,9,2,34,0.0,1024,6,10,102,5
2015-12-28,12,-1,0.0,8.7,3,3,79,09:26 PM,10:13 AM,07:59 AM,05:48 PM,-7,5,6,5,15,11,45,0.0,1021,12,10,153,8
2015-12-29,7,-2,0.0,8.7,2,2,72,10:22 PM,10:50 AM,08:00 AM,05:49 PM,-8,1,3,1,13,2,50,0.0,1018,7,10,214,7
2015-12-30,8,-2,0.0,8.7,2,2,65,11:18 PM,11:25 AM,08:00 AM,05:49 PM,-8,2,3,2,8,0,50,0.0,1023,8,10,132,5
2015-12-31,7,-1,0.0,8.7,2,2,61,No moonrise,11:57 AM,08:00 AM,05:50 PM,-8,0,3,0,19,1,47,0.0,1023,7,10,44,11
